,.gexf,.gml,.graphml,.llm4tg
123ubKwKaz8jGioBZ9YU7jDMX7ShBNcVFb,802814,495972,704737,139150
113kxEAp2LGXow3jXJDia6XwpxbE2vUZQH,789714,503150,712612,146347
bc1qf5cyshzyyaytecncpr7ysl06fwnlleat6eavw3,841076,513970,715211,130924
1EWwD9VW34adoxGTPNnxgdPVMyKerEAx5s,812542,486164,690390,131258
17D5RFwK3W4iTLsdfJoUXX47523X8Z5UBw,809379,487842,691404,133474
13zdjokao1k4unKtZx81KmN8eFLwMwNMA5,790632,504461,709327,148442
18Hxfk2WrHuodz7yJYWZRxoKY8kynZqEiW,794282,500616,700622,144229
121EWJd16nhFSyfgQfS2UKgbRaidiH5mBg,791778,501255,706670,144866
1KHBMLrNdpgFro61Fw4XMnp9UAknCHGGuA,953019,601134,850413,153432
bc1qahv5z55ck2g7ulwnzv5uprrgc6rtxshexjkqxg,790129,501666,708057,145900
32ir2UzoW3G2BV49MynB5zQPpUmCYQhZRK,977882,616492,871388,154475
34LV1AQKqwVmnJT2gAxZy3kpAbJHRVr2qT,793536,506210,709065,148077
1261hCKtPoXNyApBKi6XvDV7nYN2gDxFv2,791316,503168,712350,145665
bc1q7jryw8qykw0jp0y4z7qjhwxgkkjq2pwkgmvnlr,789979,502845,711759,146724
31oE3amhntEmjty2wcAoZVsLtsU7u5xm2Y,989115,622955,880798,154860
bc1qah9tejeykmfh4namt2k6cka3yamdpjv0cxrsfd,802177,503851,709573,142964
34sPSosH8oh12hkxpdos1BjMGouPZi7tFf,794712,505193,708014,145506
11c6fLP5cyYykSYztf3hK1fkLaFW8cnJS,987246,622922,872334,154748
18hUpvVCXT8N9A3MDhtAsAhxumz3QSisAP,985819,620550,874227,154244
31r2xaZGVVc5819WNk8HcNoYLwmnmBgCfJ,813751,486484,690928,130854
1151ewRHJBRxa5x95osm15vgdMpp6GB9gs,796815,499104,706089,142463
bc1q7hnver6kgds0pxvludy30hea5pn44ue05t674c,797354,499937,706402,142433
31sgDvbXkL7fdLik1fNxPVVH2NoGDUH7Yp,987560,622171,879612,154846
bc1qahqn0y9qzwdafg5fd5jg3h3tk39thnk8w8jjf5,792319,504109,710186,147162
13fdyeZuzmrUsDo3DHvZJmbBzYtF9pVQ4e,793794,500724,708174,144436
15aZN6HEJpxoYNJvDeRNyVkUXnMk4fJsja,2218,1121,2041,372
112wGCUosd6wivYVvMzNZ6BzZYBwhYGk8v,806749,493033,698220,136964
33Bo9Zu6NFaNJVSGGW7kPZoExbendGGYJ8,792883,507192,706084,148848
32KD1nZEq7EnmuGmGdF28d4SwFz2BkCk1r,981556,618711,874590,154656
123zVBfZYRNunLvwGhSxxbC2c8RLAaAN3H,794244,500715,705882,145190
31zNZYFrzpKgtGMJMpSQY5u2VPYGWvznSZ,988654,622821,880551,154912
bc1qrse9593rn92sdqxrmjccp8jqmvkdlfstg4xzy7,802470,494679,701370,138080
18Smkvyf3gJN4z59FhjJsCu6NhSYmZkNvG,793087,507431,719334,148626
128jciaiM7xjW7LovKSN6oySAdmUJVMmpk,790568,503599,712451,146208
bc1qaj59vr7qz7v9emetc9gny5k99rk00ezzcaxfha,810981,515519,726511,146644
126JHJrRaKPgmvRvMBdSaXgynzSxAz3yvP,793498,481677,681773,133939
112NoqYfioHc7W1nGcahic4RnWZhnLv3bc,790336,502170,711676,145418
335eDn95jtHkpxtLhGvjXc4QSkmbqkzePW,797465,503124,704534,143420
18htqop3WTML6yUFSSyiaLPT1hzLwbWwTW,787259,500299,702107,145459
34Lpez8ackhHv5p12wAAmyqFYfeQf7tzoz,792069,505792,713534,146427
31s61EAXijAU1im1KwNbxhCPUhjawDF9W6,795580,504424,708128,144745
11waduWS6TZr3LhZVnaUKHhWZK3uvTX6z,812261,492594,699256,135405
122U7XN8n4K7uDoi9Fk4TByutAuNr4vBxp,42048,25102,36328,6854
34h4ovk5KfqrF6RfCK5thcXNU93nkFjwgq,845978,510709,723769,133981
18HUYEaBKRaCqWMJhYaVimNW4WqDMWobhD,795124,501290,702215,143722
324dwC6KXyWz6ymH9pG2mLaDhukSidd9wr,987408,622106,879522,154890
16PRarxshwFvnuAnHJR8FpgeFm7sFNQB1q,798160,494494,697948,139444
bc1qajjq2j4nzq8wa465pag6k6mzxpu8ngd7lfatea,974031,613689,870272,153450
32bzqmPHwBuSffzLAi7kM6sv7BYvKaz2Zf,988915,623019,880832,154942
125CtwW8hm7XDzif3Zr8e1hDvbVbp2cLWk,801935,498176,707517,140930
12Ut5KHfg22XhzSgLEtCEBrghzWMFyjSn2,812519,486899,692674,131980
1Ly7sCsGvv26uHMckPm1TVcZpHfzR8omwZ,801992,492271,696800,138071
18HWx1tmxx7tRPgZCmfHnTCmiCtXqrf9QZ,793642,506904,707853,146704
1AQAUPLGfWKBf6bYTg5yiznWaE4Gz5ZFLQ,796215,501449,706586,144724
bc1q7k9g56me90lzvn2xcxf0ldde8js9sny64fk4fs,796185,502543,706625,143956
1276EY9ZUjfU9AhrdcuP346NYDsoVG2rn2,799403,498059,709137,141068
1Pqv1ZHtEJSuwUoxJG7CgKLFAtMnN5wawu,845428,537243,758303,148252
32HqDWS4u6TLbU4PBrnF1s57uQNxmjpJS6,986306,621478,878610,154851
1CVsJTxLipWhgCAZBMa47sVixCwcstD87w,795525,507022,714586,145945
1DhGJdLfSbRRKBdNKEV8YEA15fvTTnzoxk,797967,499299,705947,142620
112p2qpzMderNrJN7GMmUR8TbAG9phX8wg,807841,483389,685124,130428
125gCLHQtGGatTKnA3JDLZ3LXHC9THvBTk,806794,494567,703807,137497
32JZZgAwBHJ9NPkzxkk8oKSjtmc1RTDp2W,979577,616855,872026,154175
125Ng1a92nYbRFAmiszCja49KS9oXx9QsV,799797,500242,707500,142253
18Hz1wa4GcpDHAmvMvnh3szHAMDPE43gAF,989375,622930,887568,155411
bc1qcygs4pzm8ce4rff0e6u6y78mqupjhd4mch6g7y,792833,506379,712746,147303
1144aEfzxiXrNoREGs5rbeikvdyizD4jd,801299,492197,695653,137221
31kqggK1UA34q34cMXqvoJjUWCmTb9xv2Z,989704,623454,881453,154962
31wymV5Coup9toz28buLDS7N8HsoUQiU3W,989826,623552,881579,154980
18hUg7TFSEo4379kGWpVmLQyVtxPT7eztF,989441,622969,887621,155413
31qvpgZM4GkegmkSEAFCR1nrJ6axmLF9L6,975608,615121,869384,154372
1227AU32baSnqraA7Tx38h4TGtin62fwAM,813144,492051,697975,134296
18hzC6MCiRP9D3JWewMYUMqY9Gin5s7vsy,989179,622815,887403,155413
123SSiAPpLfhEg75ivhfT6KkhvfZLmtMpj,799276,498615,708384,141918
32ea7v9AmNxZNd5vXfcbCy9A7UaKavvo7z,795639,504869,708246,144886
113k2bgoRb99UmDdDFJYqgykMz9GPnDbey,799385,496558,704047,140449
bc1q5c7g2d7n4wurvr6vl8gfme0njnzh00k9xaxyvm,791579,504428,709418,146542
13Y5Pb66Xs4e3dvAa4hgxoBfeA5wPJDW3e,799175,496324,700471,140878
1KzCm1GP3tad3WazNKS3uopk5LuKiEk9dt,807489,490420,694247,135861
31qeDoxmiETM5PzQDdZ529hdxNhMXLrnN1,808065,488201,691361,133455
1234VDdUb2pwbG2GQvRtukgt9xXj7agtVe,806189,497909,707272,139628
124ECiMUuVVN8nPk7LhHDXWYs4gSZiPXjq,791627,504668,712142,145491
18hwrBfi9JBgM65S9mhUhFh1rKGdCytYaV,785804,498748,692910,148357
33Kja69SQVc8kozpoP7Qw6HFtGxHkiWzTz,794206,505399,708261,147400
128nSDE2TWnTyfEN5tbVTF3iLFpYx2yUzC,791867,504998,712469,145575
18hTtSe1vcAxdvwcHxhDfGNQGGmDnShA75,951515,600194,845355,152888
34McfthnpfTcBA3EfC8cfkP7sF5EjwwVBo,792380,506779,714010,148809
125cmefcLVp82fiYnyfq5B8F11dBPPWouv,806949,493605,698371,137026
32invuFLCrVHaXtDoxBkWbGGnoukAfHeX8,989866,623580,881631,154984
bc1qahdjazu046c7rhaxt0ctql4myqjutwe35d0ygp,801649,510084,714285,148104
32ewVwfQJW4xAx528s9SnJkhSfFuwmE7Zc,989899,623553,881612,154959
324wtc7YVVY6Zd4k2PwBeAcTEoCJECvxjj,986552,621616,878796,154862
bc1q7hhcq3qylq5u5e3nspag8t3gq42s5w9wn86gj7,796322,504567,707026,143889
35JyMNwc3L2BoYMiUtdEX95sMvya7UkT7V,797786,503763,705072,143169
18hxBqnfWKQShg3LeN4HtCcRxLn3q6vwHn,989442,622970,887633,155412
12NQ1VnQrL6acQFhDGupoJEtoAt1EJP5CB,811561,485612,691588,131359
122s3uo7Na7qyPsTnhH4L6nXQ85NATZJEq,804603,495946,702421,138799
bc1qaj33n3s5q5y633z4u75zgrh3rn6ku5xd9uhnms,790361,503537,704521,147742
121bKsZgqvdCmJkA4Nyw9zMdxch3YHqN5E,803970,498545,705391,140341
34MiBWccpuYmKpryoy1QhrjfPgPsTc1hSv,796230,498591,702390,140851
13eXAoFDMQMV9GrjuJJRaHFXBbRnTWrVm2,846417,537884,757465,148856
122Lr2r64kE2XioQfvi3hodhfB7DynJw7N,810672,491259,697416,134689
bc1qajm87cpxey42temt0kkg78cpgf4lpgxm8380w0,793083,504423,708388,146027
15hMa9qFMUDVyiYvshYN8rXXgoESfzinS7,810375,487580,692416,132731
112yDjsRAfxpArzropFt6L6j5bYbCu4DA1,792420,505010,715338,145946
18HxXofciHASkCZj3FD4XF1MhDUkmHtTq5,796525,504549,706309,144861
bc1qajgzg2edq99fyej2czznmzvztxykes0lldj2nx,790003,503571,709193,146175
128VfVh1wjMzLtnm3ZW2Gy9MeAK9ApLann,795453,498489,705101,142288
18hV4H1GJweVeMaLZ7hvFW5M2VKKFCJPKV,989382,622937,887576,155406
112tRcGT8bxhkgQARdSGqUHvvnP4exTqS7,811538,492292,699194,135201
121ZWFNsLbuu8MdJhPgrsAD7aYCH34o5tZ,803785,496674,703145,139589
bc1q2xsywwfnzyx8f95ar8tuj2k45u5qlp7pdaw2pu,797718,503559,707093,143332
327g6n9ahfvMNpL6FBezEoc47GrgKnbk4v,989721,623426,881440,154953
34M5gAvgEuwrf6nk1aUjfQqBMFLu7CUiUR,797004,497028,695223,140007
1254axtCXbM6MBpFgtSSy1mhjXiGryukDw,798037,494212,701167,139917
3MN8nYo1tt5hLxMwMbxDkXWd7Xu522hb9P,792662,504843,706769,146348
17CKRNPsq7RSbSbdaoaafJjkicvbSReJHy,812373,486889,691449,131317
32bPEQYCThTBUtRw2pPnQKCisfa2N3uEyV,958047,604761,854790,153613
34bW4RxfbUkV5fwg13qGWZJzZp9QSzcxqH,793576,501688,710160,145436
bc1qpww89gkvsqzjrzzzz37mhjczqs8uh2dgfqa3sr,797792,508321,721202,144582
bc1qaju9jcupzj3js4490ve89ykreq9pu7qywt7k2p,792357,504296,713273,145655
35TghUrUn7gjmWB9gkVmVvkvCkVGPsbVgB,792390,505921,714735,146004
bc1qlrrjzjc480khur5tly447rw832ct36uecpry8m,813864,485509,692409,130120
115j3qqPg2Za2piH6kot6S27gudqGVw2c4,790013,503332,711484,146145
18hYVnYtgoVWzUiQRobzZPr6PDdWLSeZzp,789674,503903,710881,147371
bc1q5z6mun6jkjptw447l66uq9ua820jhm3h8q2urx,796095,503912,705134,144021
33igpUJQmAJhN6HZFjuy8BnrV4nvFpPtZ3,804242,494775,698311,137945
12c1pZVTpx7hyxp1ksxBZhRMLZkwcVcKkR,971202,608123,847891,153287
bc1q7y8sxhdgg6fhd4hkpekuuxnla654qr8e8mqmtp,796331,506759,711916,146210
33k4KGSnebbF8uGut3j3hqTJSEDevFuWiq,794997,505162,707684,145678
31uLdnRHSm9xdvF258T22Qt2NbJbeD22RN,794369,504987,707305,145683
bc1q2ksmndkhuwrxjrvcr78h4hh9za399m7mk7vhma,798076,502706,706847,142578
18HWyrMj6uESHqLs1jk14TDHNBu9CHZqPL,794449,505903,708582,146196
1151hznHhGznrQJYZj4W7eWAu3VKJV6HvF,795827,501476,707373,143309
1129kDzZGNs9Xqz1eQdHTC4odUhv4oZU6Z,788634,502115,711044,146404
125i8G9HZFHf8e61HPS62La9By4bGMW8tt,789499,502848,711775,146394
121HH18poCqXXNyKuLMgPt2GxMvCKb6SbW,801517,481599,680015,131053
127iiJrVdGEiUvNr1eR4nRZmxNjacnyyMV,795591,501510,709687,144193
34Lxois2TWc2SCHBn4G9VZaGhirLatX3oK,814300,484164,687914,129150
32Avc52HPymr6q8pjnTGW2CDNe9iaKetnu,983896,620022,876489,154702
18hyf4zbsXoMfo5WCbcuHyfrYXNPt3pPp6,989238,622832,887447,155404
bc1qahckkqldxvd0hqyh0ntev5gemaxmmfn23v8e70,795387,506258,713007,147269
18HU5CrTPPpbnFF5Qn4vg6S6Nq1s1jPWGL,792740,505729,708713,146784
1JL2KvrccFSaxCAxnciyUMjr2UmSJafRk3,792076,505867,713171,147760
34LVryLLMtNCHsxQaVkNDCiDraU61VpEC1,788331,500599,705428,146042
34mfjDDC5xzJqRfXx2LVr46cPCJcx96R9c,789851,503725,709396,146577
34MjrwEaLHPdh2jnqaje1zXCS1PvqHVpPj,782957,493800,677599,142102
34mafXmquVMnSBqgKBDfcLcGYWoBrvGnzr,812554,482838,688748,128499
31nFwSgW578RJWbHKiTtBf7mrnbvhTmM6P,804618,490649,695607,136258
18HYu1BByXanU5kvrLFPGWTo2Arx2LZCm5,795210,502301,704513,143488
34mHqxb8doSJGYEuVSPubXJSvYij6vDLcx,785682,493083,678679,140846
122fiK4HTvDFCM3fBdgbcfzHRYEYjxpgDr,808228,492589,697945,136291
18HTVS12cwFoADhRDPhgUVFX5Y2kSDm6XN,793375,502914,702493,145853
18HZ1dmKGYc5ZeeGTLjzAMz2MxjRJzmp2M,952185,599686,844908,152309
bc1qajl7qh4wkxuxxfu2drvfag05yxqnzx07tj88fn,792420,506781,713998,148783
bc1q6hvxmrjmpuuft5zn8n0vjpdactjq0scangnmet,804956,492367,697284,136077
31pEtBDk2qGjxwgjpEHpoC1bBJVsHLznMY,789611,503267,712210,145983
34M8y5K4XjerGNt8kUUx5SPQR7ENjJmUAG,793830,507000,710894,148626
11244bDC6MbpQwzkofNyHKJUpTvMSmdaPv,792929,502199,711350,144743
18hu1pdhrjHvcf7f7irBcu3y3m6tUz4xyy,795555,501102,701307,143906
33kjHPNeQURGMwH3ntieS1G1TGcd8DTRUW,816103,497860,702608,134454
31vXhcPYGWTF2Tds94ZZLUZsQMu291s7Lx,989751,623489,881513,154968
35nWGaBKAk2efdBar3P3xExtVM359biMwC,797659,503279,709917,144297
bc1qah92rqh569kjdpgpe7phgpkc4wgng3tz933g09,786110,494651,679849,141230
1134QePbGCQyciHarePNZFNbEd233Qtrxw,801991,497796,705924,140850
32f8ktLymYd53gV2nZUFcwVGSrPJpFKeqe,988736,622898,880638,154929
1225y1QH5S6LtatvHqGFvBpnSsMuXEv59i,812126,489178,694452,131818
18HUvMgmB3KxEiUPYm3KRkw8H5YsuMJAnz,792252,506366,712505,147460
34MDPBKBex2BFi7GXDpQN6zdBfBMgfPxt7,794459,506142,709086,147642
17XDbXfWhRNgsYxWPJhABUKriTYoY9R1hC,802435,495588,700254,139557
123sm4NTd8mrDMj15MVKm31aVLh15VTxyr,789714,502928,711738,146332
34MDDDFREhtzvgAPfUeotP1ovJk46qDaT1,931303,579897,820906,146589
18hxEmDbaKYCxHHRReTNJ9wiaaWAM7uGuE,785192,499141,693134,148946
35rq6ofBuNWswL6CasAWA35i1emQNMVskG,797272,502835,704563,143771
31zvNrV3TVpuBWmieftN47sRmpL2ZgpBt6,796128,506329,714095,146897
125CSg66amLy1r67sJw9PDgBYsaFdmCfaC,795320,502742,710657,144659
34M3qvNKqCSnAkwX4cUkqmEbCfejD54Xrs,796934,503646,710909,143483
32aQQzU7W2PsBmHDYrtiXdGian79brYDJK,987889,622467,879964,154896
127qSAP9UyKYPrY31mve46tESAphEdy8Su,793017,504619,714850,145445
bc1q7908mwr5jalc9xnkwpcy6lzgyqemqpv9nh97vd,793176,503621,707912,145970
328M2PAGUwqrCY3YHESDQoaiBRpbsHMVwy,988741,622884,880668,154940
34MggvsV4D3MnzW1dk3HV9JvgBDYxQg2dR,810687,494222,701422,135564
1282s1tWmPjnmkLUYsuAog6vXEZVkcVoNP,793060,502989,708341,146099
32CbbRjVindXe8Jc3cab4dKB8LFHNaNVtk,984522,620423,877149,154773
12MRU6se13sspV7MzMhNt52GCyxexKERTe,801423,496948,702117,140847
116Aj6wo46VwwqG1YVdCPMdGnztZD3FvnV,802505,495509,702931,139272
124KiH3ZtKPXLSVoARxsBGXpGNimSb8TE8,806170,491644,697071,135434
11sVP3bdBWGZk1bgu9B4M215US1a2FNea,789349,502596,710474,146543
1AneGgSjJBsrHthcV7NaTcZY2z3p7A9uwD,794318,508687,721279,148964
32kJeUxWMsMPwwR1sYfDyPEbyqWboQJ4bP,989482,623355,881290,154957
34mGziNuUFjzehw188WSdPC81HqqL6kdLB,796683,503449,709930,144628
19C3CEPHNSK5BTpZXCkn7i9EUS5Tj8YihA,808158,489083,693174,134562
1287iZ68TR1cQ5b5Qucr245YesDEsBrW3Z,803173,495821,700821,139592
18hWwgBR5StJ1SbNoeWwRdCz3LjP5aTPUm,989481,623004,887675,155412
18HTmhS2seR7LwXNtortFKF9AyLDLpnr27,786120,498681,693010,148199
12SRVD4tKyP4quAHNQLkH2c8sg1BvYvqBP,793479,504847,709740,145585
31hSdN5KMY2q88ZMf1BDbDCuPAunFFkAVr,990022,623667,881760,154983
124ee3vwYLe9r1bfguuSN5g92dEDP6sbp6,790582,503826,713045,146204
13eWVHRW7aS8JdU7DckXpDvD8Lg39yaFP1,831377,521287,733482,143292
324bFZE8b7hLnY3dEGv8A7EFKcysLrQVAB,988441,622704,880390,154921
bc1q5gmpaczq5vlv7m5wpydq5lshtfyzqc8r6vrwc3,802098,501937,706245,141416
34LSuEC96QrzqPeQ4c3YsyaHsy57RPDN8w,793849,505571,708279,147723
1265d8EBRmE5ghcq75Dq8zXDjF9CMDQWM7,792526,502800,708128,145291
bc1qqn603j3murcvshy60qd3792w8zhwykzmewrcqt,844599,516302,717560,130994
323qQeJuvMLrddGAVQsLdnG8bvCtj7RpnZ,988050,622382,879936,154846
112QoKWLwt4bECFBsWyKv8CVHDs15vF75k,811338,491573,696175,134306
34AP6eMzQhWLDDASxApY3oCVLtrnnF1CJr,810511,486537,690521,131999
112oouYKnkeiLjqdSSRKvHYDTL4puC4a3n,808813,501843,710511,140860
18HzdHSs7CwsiLUiz5xkwzLNnwvoS4KcD3,976578,613544,864595,152902
18hZSbGx5q261hka3kDC2c3fFezoV1Za1z,797518,502795,704725,144150
31ud6mzFQPtbmPNDzyuydWpDE7P39oWJT7,981741,618788,874742,154665
121ptCNkVd7grNkXPza8MEmWpAQn41QQJ9,804637,493690,700213,137510
1166KiC8UszdfNBongA98Dzqx7Gb3XpJvU,801721,497451,706450,140465
112THsEt2X7ih88ozzk9AraDCdyLT1Y7hT,804568,495844,705491,138803
115fbXf8txxw5CA4XypkBbEGryVsjqDMjc,807636,494225,702019,137409
18HxHy2vkNx2Yo65JNuSUrzA3D26EYPDG2,792663,505665,714182,148383
18HtLUYQCsgjgCoAZy5L4bte3yNsJCwmbN,988819,622557,887052,155381
34mF37Y4EC43zr8t7Z4SkMKE3HwumYKsBg,792303,506702,713810,148769
34M1PnussosrBPgfTb6fzLKjoWkx83zEYi,793016,505883,708546,148044
18hwkfZfvABn7UvyPjdCy6hU2GD1wGamSP,935719,587958,829192,150543
bc1qajjy7yn2zkj5ckjfkq4va0q526e5u83z38vd8d,788945,502046,706850,146645
32k6njLcA6owpKabeoref1hpz6WodLXu2C,986081,621316,878355,154821
126frEYYgrHpiZiobhaQEF42U5PcZH2qg5,809468,492563,699310,136075
31qudhnCfxk6thNimTfFp3MosacjAPw98y,988183,622491,880084,154864
115aPksNJNDq3mwEcvdfCzc4Ra6dEBzwHp,789172,502314,712169,146419
1MjchbPih51uWNrFAoDvJicZPJSwZtx9gu,797413,500743,705485,144134
34M2YZzNH339FJ8GPME9scBULM5gGuaeY3,789026,492527,679724,139546
bc1q587q35kkkul8je6kc665j82h3mysmy9ge9v7zg,799088,502538,702004,144235
18hv1egZS8owPNG2cBwsfSjPzEFusbDRB4,796687,501467,706398,143087
122nWraVz54QFXtgXzTncWjxF6jGtvNvUE,807418,495432,703065,138045
31hAU4XYHk9nrGd3Pc858BKV4JsjZRMyHB,979453,617430,872775,154511
31qMnJAZQZUoVEaVcyjhihTGsyhNXajv2i,989778,623478,881465,154950
bc1q8ehju9ryw87rm47hk6xmhu5khjylgeguh9wv94,801665,503361,704499,141807
34mDpE5UirjV9qCHwgkchT2pfa9qCbDXca,792992,506482,711416,147165
18HvWmTQZSS51CcUykRYAosedRP3bkEEB6,984413,619615,872931,154145
18HYN7sXifrzhev2ZoQeVL2wvYumgqHv5K,794937,503028,706673,144199
34MFEhWGfHKPX27b87nvbt7SKnvD4thZqR,813786,483890,686019,129576
12anKoz6Nw3wa2xgWobmohFy44rLi8w3Ri,813841,491784,696636,133059
1PbMqcPa5XrshvQXhMnWW6hdBRg26xTUm,790155,502643,712853,146317
34mBFJhwrJP3Pr5oi9bjELde6wqzC4zvbD,791413,503113,706081,145009
bc1q9azkkfs9z9tkgzrsstu4s8kc5nnunxd6dm04zv,797767,505027,706724,143491
18hW5EvDZT4hJFC78YpQ56QH5sgkSry4LS,799519,501595,705895,142798
32By8ENRSBEYacGjMC47wJ1tEuSoKPZ7nE,989884,623568,881606,154973
18HX16ngfVHG7fphYdB4cb7jcGZC6uvy3P,798719,500591,704486,141426
18hv42g1yqivfSDRCGUch5Fxm9fMhcvRz2,969072,609836,859368,153163
18HV5viBc6wUf8pbS16zFLDCxt4pZpc8EJ,785037,499181,693113,149040
13bLmtegwV6dsNL9VUdigwB9hM3dcDjzBu,879758,556898,786268,149878
121UvZTqMsHJCvootyJaEtXScvYqqDY5RR,810205,494071,701938,136558
18hxGBL1i3QNAPM8pBKuqxYN6fC7h2CjPX,792897,506993,713329,148660
32bFm5euSS2Jmk5MTKXdf9tnnzc3RgwLDW,990160,623766,881886,154997
18hyAipCARCERCEwJajqy2Nq1AL5QWcLSn,791856,504983,708207,146443
34mgLDteXgQUPg28jrsVFGog1G8bfGyuDY,782761,494317,677819,142329
334MccWrudQaNFAEdgoPSLE8829iqpaj2e,796065,503259,707027,144364
bc1qah7hrartyhvekvygg995d05vy3lp769h7urqvr,793015,505689,711668,146054
32KdMGkcpxxm5nPBNQGpfNb5MheJFBVJLN,990022,623652,881729,154978
125ucXT5feJ1wQETbcPBwbx4EJqW1vtGQv,789868,502984,711578,146265
12hrjJKf7cnx1Dhj257AYydunooB2rHeoe,796964,501805,707021,143817
31x7fJCMJa28EVcAB1jV8seLab8eAJuWZb,986586,621620,878812,154855
13gpHpNEhqrHnXPfFwKJ2SM1miFToemh1a,798111,501392,708492,142502
34mjBwshbPJz2HjvZTHet1xrSjKqzfqtcT,796792,490548,682825,136635
162pEsHewEkgG1tAhVVFtjDdwsinYCjFSE,809722,488135,691575,133214
bc1q65hyyw3rjg9kxce8k7vuhvzn3m2lu5cses7rjz,796017,503883,707727,144594
128Y4h7MkTUY3tkdrTAT846fYzvHBxjmRF,795980,498079,704219,142604
329zq5y6RPj7wiBRVzbzMcpfm8AFnZXaL8,987337,622074,879470,154871
1ELHRfyJF2SaxtBdHA7oc4Uc4JF8pMxT28,791400,505313,711054,147073
325k5jxZdXn9QhX5oYL4cU1G1HA7sXEHK7,961343,606706,857590,153704
32hYxMjSvJ1dyiejVSVWVAfGT1ftFDhPzP,988323,622625,880291,154902
34M7o3vR1WKWqZzEgAzQnNbVKqUzLcLAaS,787251,499643,705399,146376
128Pousihs6qt9ANwkL9vYoCVLrYkZft6v,803475,496986,705879,139887
34m8VdrHbPEqHUbVqyy4X5dBQw3roStJQU,793008,507257,713805,148043
1DpDH4E8XMnCKikPzESQ18LViiTHp2XYGJ,811155,486712,690883,132113
35AE9H3WT7LmLFR5ZKUqaQvH4qwh8S8tqe,794126,505460,709360,146083
1JkT6EQMotCz6BFqPWFd3kFDQzU1qa119N,794496,505382,709514,145476
35Bw81fitWszdgznpsBuGqUkvvCMWut6Qd,793806,505957,710839,146905
34mceVQLyCwTqZ5WbjMWReB5ZXw5oewapS,785603,493480,678632,141129
122yjRQHLrqVhxQEv6FzqJ6PMutLXr8r39,802999,498445,705944,141126
31q6MQnd7Q69MACdVE75DQXkLM4iYro854,805386,494030,698504,137661
34mEgTjNgfukEAbyXjQQPhCiTUEj8FPGQC,801861,489272,685294,134879
bc1q5xx0rt3nu4x38j7nulk922pzmc904xmcgepqgg,794507,505797,710157,146406
12436xQKGDrVvv4PviRU2evgKJKSFNfcy9,849919,522103,741186,140455
bc1q6ja33jjetc5fef6yscldm2chxh9kxk0eq05md7,796526,502606,707958,143834
34LYoDWeNfaMmxnFY3TDFbmfJJTWtGW6PS,788671,501764,708083,145786
1276mxZzaN3DwFrrsmgMQcZQpDyCbeQn73,792167,502171,705575,146218
18HTqCQL4SzGws3FbgPbyVqiFcLssuAGco,983491,618832,871908,153963
328xHqh63YX7i9t8Yjbhuxu8QK4Kw2fJy8,975730,615219,869525,154388
18LBV89mbjxs541Naue6tw3ADvEUgQGZb4,790824,504503,717269,147422
31uJzSf4dQPamSXEowRHCdLSK7fMNNFmvy,978150,616667,871680,154441
13PWpPgmW7ZX9Db3MSFGY2GzG1ieAeMavT,987196,621948,871508,154704
1251ZbcDnTn2B6xrW5HrpLf35wJ8nExvWH,811216,492463,699081,135206
1153W2WUzicK3R3ZH6j7AGMWPbzarKonzY,854877,543100,765513,148142
34M6NABKLH8HWZ36Udx52FRrXKTfGMRH26,919618,570111,806419,144168
18hwgrwLx3eUAmFaKpNGkJM7M9wD74FkyL,790536,503438,702877,147410
bc1qrlnr2crs7d4mn5xxkw3dxusjkgp7r25r6tgxey,801451,498791,705484,142216
33w5PmiKcLa7sN4tyCASNEA5Ct9yN2ZE5o,795902,503099,710298,144019
13D13pvwiUjoDFxEJuEU7u66R1UCrWwFUA,810110,492462,699560,134020
bc1qaj6wfnttav2jff7t0wyzn4rpkfw9fxx7q3rrn5,793627,505637,710734,146511
13FCYvB9W2kGDwpA63GsLvQjmrKo9mMuVe,790770,504491,713641,145227
1283WEwin9GSVZR1BPvLwmTQXp3Wz2Gfgn,855362,543010,765393,147921
1N9opnih9w64nFc9hACWmBaTQtR7u4y4u4,833008,522245,738346,144245
112hkkP51pH4P4zV1NUaqGKpSNEjFt4w9J,797428,499872,707767,142771
bc1qahpmj7wx2rv8lmal7qaznx0yt930gd4rk7zv4u,791845,506221,713631,148561
34MixVhZGpdk9G9Fj2mxFnXswGWj6RnNuf,806701,486755,690118,132210
125y1a4QftTLcAABD4s7rWJs2iNQ5z54Ei,793435,502771,711140,145917
31thyGaoJooCDRjiNKKESUgcS5YF2aV5yE,989386,623148,881044,154877
1Ewk3y6a5dqb1jiarmVi2TZJ9tZSh2Xrju,793440,502286,707741,145183
35SuYWP8jMAAFcT1B9HZhCi9aLNHdCetsj,795672,505945,708925,145570
112fHq6JHEGLjS49ipgYf1QqBZ78gQkC5a,811637,486216,691361,131484
11fYrqTM6ihHxn49Vqa9nr5ZDGQqGwTFJ,792066,503531,712631,145773
31ntmodAUxokAsM8z21RubNPFrAyEXfj6d,989861,623560,881612,154984
327qhn7KKcHenag3UQNThbasJ28hwaWuKL,986143,621276,878335,154783
bc1qah8qtztd8lm9umg0s0md2npd28csxma79tgxfm,790602,503995,704324,148079
31w9DvvHDii2QSxLpPnhSeMcX3YE2MksnJ,989356,623271,881203,154962
bc1qajlru0yxdeqsx7alw30et7jjrrfccnwuqefzgr,789022,493738,680697,139906
